datetime,Living room,Bedroom,Bathroom,Kitchen,Hallway
2020-01-05 20:49:20.326060100+00:00,,,,,1.0
2020-01-05 20:49:23.270014+00:00,,,1.0,,
2020-01-05 20:50:12.205035500+00:00,0.0,,,,
2020-01-05 20:50:21.254047600+00:00,,,,,0.0
2020-01-05 20:50:23.666084600+00:00,,,0.0,,
2020-01-05 20:50:50.177047200+00:00,,,1.0,,
2020-01-05 20:51:50.460011200+00:00,,,0.0,,
2020-01-05 20:51:54.069031+00:00,,,1.0,,
2020-01-05 20:52:54.414095600+00:00,,,0.0,,
2020-01-05 20:53:32.512005200+00:00,,,1.0,,
2020-01-05 20:58:53.286001200+00:00,,,,,1.0
2020-01-05 20:58:57.277094500+00:00,1.0,,,,
2020-01-05 20:59:03.999025800+00:00,,1.0,,,
2020-01-05 20:59:28.415009300+00:00,,,0.0,,
2020-01-05 20:59:53.955065800+00:00,,,,,0.0
2020-01-05 21:00:04.575089100+00:00,,0.0,,,
2020-01-05 21:00:17.311070300+00:00,0.0,,,,
2020-01-05 21:04:41.718020900+00:00,1.0,,,,
2020-01-05 21:06:27.942076+00:00,0.0,,,,
2020-01-05 21:07:10.125097800+00:00,1.0,,,,
2020-01-05 21:07:15.766029300+00:00,,,,,1.0
2020-01-05 21:08:10.927082500+00:00,0.0,,,,
2020-01-05 21:08:15.886093500+00:00,,,,,0.0
2020-01-05 21:10:34.369060700+00:00,,,,,1.0
2020-01-05 21:10:49.781018200+00:00,1.0,,,,
2020-01-05 21:11:34.917024400+00:00,,,,,0.0
2020-01-05 21:11:49.940093900+00:00,0.0,,,,
2020-01-05 21:31:09.366017600+00:00,,,,1.0,
2020-01-05 21:31:20.229038900+00:00,1.0,,,,
2020-01-05 21:32:23.962067500+00:00,,,,,1.0
2020-01-05 21:32:25.577086500+00:00,,,1.0,,
2020-01-05 21:32:59.164025200+00:00,0.0,,,,
2020-01-05 21:33:25.195060200+00:00,,,,,0.0
2020-01-05 21:34:16.338096700+00:00,,,0.0,,
2020-01-05 21:34:18.918027700+00:00,,,1.0,,
2020-01-05 21:35:10.145094300+00:00,,,,0.0,
2020-01-05 21:46:26.608011300+00:00,,,0.0,,
2020-01-05 21:46:53.152088600+00:00,,,1.0,,
2020-01-05 21:50:07.685084900+00:00,,,,,1.0
2020-01-05 21:50:15.566022200+00:00,1.0,,,,
2020-01-05 21:50:17.678078200+00:00,,1.0,,,
2020-01-05 21:50:49.336080100+00:00,,,0.0,,
2020-01-05 21:51:08.168027700+00:00,,,,,0.0
2020-01-05 21:51:16.171016+00:00,0.0,,,,
2020-01-05 21:51:18.526061600+00:00,,0.0,,,
2020-01-05 21:51:23.314027500+00:00,,1.0,,,
2020-01-05 21:52:56.560050800+00:00,,0.0,,,
2020-01-05 22:35:20.509070300+00:00,,1.0,,,
2020-01-05 22:36:21.507010400+00:00,,0.0,,,
2020-01-05 23:58:02.934044100+00:00,1.0,,,,
2020-01-05 23:59:03.814071900+00:00,0.0,,,,
2020-01-06 03:05:11.553061100+00:00,,1.0,,,
2020-01-06 03:06:12.162077600+00:00,,0.0,,,
2020-01-06 03:30:13.290086400+00:00,,1.0,,,
2020-01-06 03:31:14.152088800+00:00,,0.0,,,
2020-01-06 03:56:14.625052100+00:00,,1.0,,,
2020-01-06 03:58:02.386062800+00:00,,0.0,,,
2020-01-06 04:06:38.079076700+00:00,,1.0,,,
2020-01-06 04:07:38.391000800+00:00,,0.0,,,
2020-01-06 04:21:45.589051800+00:00,,1.0,,,
2020-01-06 04:22:46.132002600+00:00,,0.0,,,
2020-01-06 07:11:49.518026200+00:00,,1.0,,,
2020-01-06 07:12:50.076082+00:00,,0.0,,,
2020-01-06 07:15:14.112090200+00:00,,1.0,,,
2020-01-06 07:16:15.073075700+00:00,,0.0,,,
2020-01-06 07:27:45.470041900+00:00,,1.0,,,
2020-01-06 07:29:36.133069+00:00,,,,,1.0
2020-01-06 07:29:38.704083+00:00,1.0,,,,
2020-01-06 07:29:42.155073500+00:00,,,1.0,,
2020-01-06 07:30:03.331072900+00:00,,0.0,,,
2020-01-06 07:30:36.323087700+00:00,,,,,0.0
2020-01-06 07:30:39.682098500+00:00,0.0,,,,
2020-01-06 07:34:47.576072600+00:00,,,0.0,,
2020-01-06 07:35:02.037083900+00:00,,,1.0,,
2020-01-06 07:40:58.863099200+00:00,,,0.0,,
2020-01-06 07:41:13.864025600+00:00,,,1.0,,
2020-01-06 07:51:48.579072300+00:00,,,0.0,,
2020-01-06 07:51:52.446044300+00:00,,,1.0,,
2020-01-06 07:53:54.584093400+00:00,,,0.0,,
2020-01-06 07:54:37.244004400+00:00,,,1.0,,
2020-01-06 07:56:50.577028+00:00,,,,,1.0
2020-01-06 07:57:38.731007100+00:00,1.0,,,,
2020-01-06 07:58:14.555040400+00:00,,,0.0,,
2020-01-06 07:58:15.279085400+00:00,,,,,0.0
2020-01-06 07:58:36.140029800+00:00,,,1.0,,
2020-01-06 07:58:36.757061700+00:00,,,,,1.0
2020-01-06 07:59:33.688063400+00:00,0.0,,,,
2020-01-06 07:59:37.277054300+00:00,,,,,0.0
2020-01-06 08:00:09.364037500+00:00,,,,,1.0
2020-01-06 08:00:11.338044500+00:00,1.0,,,,
2020-01-06 08:00:38.828092400+00:00,,,0.0,,
2020-01-06 08:01:10.280081200+00:00,,,,,0.0
2020-01-06 08:01:11.646060900+00:00,0.0,,,,
2020-01-06 08:03:25.825089400+00:00,1.0,,,,
2020-01-06 08:03:44.109043600+00:00,,,,1.0,
2020-01-06 08:04:25.901020500+00:00,,,,,1.0
2020-01-06 08:05:21.404037200+00:00,0.0,,,,
2020-01-06 08:06:11.282037500+00:00,,,,,0.0
2020-01-06 08:07:44.411052300+00:00,,,,0.0,
2020-01-06 08:17:19.739033300+00:00,,,,,1.0
2020-01-06 08:17:22.502074800+00:00,1.0,,,,
2020-01-06 08:18:23.413071300+00:00,0.0,,,,
2020-01-06 08:18:39.277040800+00:00,,,,,0.0
2020-01-06 09:05:26.823093200+00:00,1.0,,,,
2020-01-06 09:05:40.259040300+00:00,,,,,1.0
2020-01-06 09:06:41.509098800+00:00,,,,,0.0
2020-01-06 09:07:31.633018+00:00,0.0,,,,
2020-01-06 09:08:45.929099700+00:00,,,,1.0,
2020-01-06 09:20:31.592098700+00:00,,,,0.0,
2020-01-06 09:37:52.654079200+00:00,,,,1.0,
2020-01-06 09:41:53.588015600+00:00,,,,0.0,
2020-01-06 10:01:06.643021500+00:00,1.0,,,,
2020-01-06 10:01:29.970077400+00:00,,,,,1.0
2020-01-06 10:02:49.453071+00:00,,,,,0.0
2020-01-06 10:02:56.650085+00:00,0.0,,,,
2020-01-06 10:03:45.255061700+00:00,,,,,1.0
2020-01-06 10:03:48.180033100+00:00,1.0,,,,
2020-01-06 10:05:01.339018800+00:00,0.0,,,,
2020-01-06 10:05:10.180061+00:00,,,,,0.0
2020-01-06 11:39:52.302061900+00:00,,,,,1.0
2020-01-06 11:39:59.370057100+00:00,1.0,,,,
2020-01-06 11:40:31.642061500+00:00,,,,1.0,
2020-01-06 11:40:53.113033100+00:00,,,,,0.0
2020-01-06 11:41:00.524045+00:00,0.0,,,,
2020-01-06 11:49:02.880041600+00:00,1.0,,,,
2020-01-06 11:49:09.086012600+00:00,,,,,1.0
2020-01-06 11:49:56.573060600+00:00,,,1.0,,
2020-01-06 11:50:03.262015900+00:00,0.0,,,,
2020-01-06 11:50:49.359099200+00:00,,,,,0.0
2020-01-06 11:51:20.541013+00:00,,,0.0,,
2020-01-06 11:52:18.468079400+00:00,,,,0.0,
2020-01-06 11:52:26.137071700+00:00,,,1.0,,
2020-01-06 11:54:36.791099+00:00,,,,,1.0
2020-01-06 11:54:38.981060+00:00,1.0,,,,
2020-01-06 11:54:42.442016+00:00,,1.0,,,
2020-01-06 11:55:25.561039500+00:00,,,0.0,,
2020-01-06 11:55:37.080056900+00:00,,,,,0.0
2020-01-06 11:55:39.519050700+00:00,0.0,,,,
2020-01-06 11:55:43.245072100+00:00,,0.0,,,
2020-01-06 11:55:53.246069300+00:00,,1.0,,,
2020-01-06 11:56:26.977067400+00:00,,,,,1.0
2020-01-06 11:56:35.211003500+00:00,1.0,,,,
2020-01-06 11:56:38.464016400+00:00,,,1.0,,
2020-01-06 11:57:12.981095100+00:00,,0.0,,,
2020-01-06 11:57:27.352053200+00:00,,,,,0.0
2020-01-06 11:57:39.552045500+00:00,,,0.0,,
2020-01-06 11:57:49.264086900+00:00,0.0,,,,
2020-01-06 11:58:55.409012900+00:00,,,,,1.0
2020-01-06 11:58:59.040024900+00:00,1.0,,,,
2020-01-06 11:59:56.148084400+00:00,,,,,0.0
2020-01-06 11:59:59.504051200+00:00,0.0,,,,
2020-01-06 12:40:54.953063300+00:00,1.0,,,,
2020-01-06 12:41:55.480009100+00:00,0.0,,,,
2020-01-06 12:46:07.865016300+00:00,1.0,,,,
2020-01-06 12:46:10.726002100+00:00,,,,,1.0
2020-01-06 12:46:53.053044200+00:00,,,,1.0,
2020-01-06 12:47:11.056005900+00:00,,,,,0.0
2020-01-06 12:47:22.198034500+00:00,0.0,,,,
2020-01-06 12:50:01.325090+00:00,1.0,,,,
2020-01-06 12:50:04.926025900+00:00,,,,,1.0
2020-01-06 12:51:02.226004200+00:00,0.0,,,,
2020-01-06 12:51:31.066093800+00:00,,,,,0.0
2020-01-06 12:52:12.833018800+00:00,,,,,1.0
2020-01-06 12:53:05.878002800+00:00,,,1.0,,
2020-01-06 12:53:09.454077400+00:00,,,,0.0,
2020-01-06 12:54:00.308059200+00:00,,,,,0.0
2020-01-06 12:54:06.307073+00:00,,,0.0,,
2020-01-06 12:54:42.844076600+00:00,,,,,1.0
2020-01-06 12:54:43.420050600+00:00,,,1.0,,
2020-01-06 12:54:49.370070700+00:00,1.0,,,,
2020-01-06 12:55:06.601035+00:00,,,,1.0,
2020-01-06 12:55:43.288069800+00:00,,,,,0.0
2020-01-06 12:55:44.468058+00:00,,,0.0,,
2020-01-06 12:55:50.203084700+00:00,0.0,,,,
2020-01-06 13:17:54.451004800+00:00,,,,0.0,
2020-01-06 13:19:28.942016200+00:00,,,,1.0,
2020-01-06 13:32:10.436013400+00:00,,,,0.0,
2020-01-06 13:32:59.240004400+00:00,,,,1.0,
2020-01-06 13:38:13.444064900+00:00,,,,0.0,
2020-01-06 13:45:31.517057300+00:00,,,,1.0,
2020-01-06 13:51:19.172051600+00:00,,,,0.0,
2020-01-06 13:56:30.758045700+00:00,,,,1.0,
2020-01-06 14:00:38.472054800+00:00,1.0,,,,
2020-01-06 14:00:43.887027100+00:00,,,,,1.0
2020-01-06 14:00:46.509075+00:00,,,1.0,,
2020-01-06 14:01:44.248024800+00:00,,,,,0.0
2020-01-06 14:01:47.138052600+00:00,,,0.0,,
2020-01-06 14:02:02.171061300+00:00,0.0,,,,
2020-01-06 14:02:14.355012100+00:00,,,,,1.0
2020-01-06 14:02:14.976000500+00:00,,,1.0,,
2020-01-06 14:03:14.986007900+00:00,,,,,0.0
2020-01-06 14:03:17.286077400+00:00,,,,,1.0
2020-01-06 14:03:30.053095100+00:00,1.0,,,,
2020-01-06 14:03:57.406096600+00:00,,,,0.0,
2020-01-06 14:04:15.145084700+00:00,,,0.0,,
2020-01-06 14:04:54.953098+00:00,,,,,0.0
2020-01-06 14:05:08.164022200+00:00,0.0,,,,
2020-01-06 14:48:22.012031300+00:00,1.0,,,,
2020-01-06 14:48:31.028044600+00:00,,,,,1.0
2020-01-06 14:49:22.117044100+00:00,0.0,,,,
2020-01-06 14:49:31.954049200+00:00,,,,,0.0
2020-01-06 15:01:46.663016700+00:00,,,,,1.0
2020-01-06 15:01:50.646062500+00:00,1.0,,,,
2020-01-06 15:02:47.186073300+00:00,,,,,0.0
2020-01-06 15:02:52.029051200+00:00,,,,1.0,
2020-01-06 15:03:09.130007100+00:00,0.0,,,,
2020-01-06 15:06:52.339030+00:00,,,,0.0,
2020-01-06 16:47:50.181050900+00:00,1.0,,,,
2020-01-06 16:48:04.480050100+00:00,,,,,1.0
2020-01-06 16:48:07.303016+00:00,,,1.0,,
2020-01-06 16:48:51.352062500+00:00,0.0,,,,
2020-01-06 16:49:05.067015500+00:00,,,,,0.0
2020-01-06 16:49:08.979017+00:00,,,0.0,,
2020-01-06 16:50:10.732058500+00:00,,,1.0,,
2020-01-06 16:50:20.655027800+00:00,,,,,1.0
2020-01-06 16:50:44.428069300+00:00,1.0,,,,
2020-01-06 16:51:21.071083300+00:00,,,,,0.0
2020-01-06 16:51:22.188068800+00:00,,,0.0,,
2020-01-06 16:52:24.058049500+00:00,0.0,,,,
2020-01-06 17:57:54.666043300+00:00,1.0,,,,
2020-01-06 17:58:03.039069100+00:00,,,,,1.0
2020-01-06 17:58:05.046086400+00:00,,,1.0,,
2020-01-06 17:58:55.254050100+00:00,0.0,,,,
2020-01-06 17:59:04.042013400+00:00,,,,,0.0
2020-01-06 17:59:05.852096400+00:00,,,0.0,,
2020-01-06 17:59:48.080062100+00:00,,,1.0,,
2020-01-06 18:00:19.597045+00:00,,,,,1.0
2020-01-06 18:00:44.268054200+00:00,1.0,,,,
2020-01-06 18:01:26.322070400+00:00,,,,1.0,
2020-01-06 18:01:29.868017900+00:00,,,0.0,,
2020-01-06 18:01:35.768018400+00:00,,,,,0.0
2020-01-06 18:01:44.980060+00:00,0.0,,,,
2020-01-06 18:06:00.522094+00:00,1.0,,,,
2020-01-06 18:06:07.653044+00:00,,,,,1.0
2020-01-06 18:06:16.650009100+00:00,,1.0,,,
2020-01-06 18:07:08.014000200+00:00,,,,,0.0
2020-01-06 18:07:17.108052+00:00,,0.0,,,
2020-01-06 18:07:39.233039900+00:00,0.0,,,,
2020-01-06 18:15:21.927023400+00:00,,,,0.0,
2020-01-06 18:16:30.381073900+00:00,,,,1.0,
2020-01-06 18:20:52.226053900+00:00,,,,0.0,
2020-01-06 18:23:32.829046400+00:00,,,,1.0,
2020-01-06 18:33:17.200012400+00:00,,,,0.0,
2020-01-06 18:42:42.622020100+00:00,,,,1.0,
2020-01-06 18:52:12.177060300+00:00,,,,0.0,
2020-01-06 19:11:29.972017200+00:00,1.0,,,,
2020-01-06 19:12:31.184019300+00:00,0.0,,,,
2020-01-06 19:13:23.082099100+00:00,1.0,,,,
2020-01-06 19:13:30.954003700+00:00,,,,,1.0
2020-01-06 19:14:23.931096600+00:00,0.0,,,,
2020-01-06 19:14:31.677066100+00:00,,,,,0.0
2020-01-06 19:16:36.770022200+00:00,,,,,1.0
2020-01-06 19:16:44.195023900+00:00,1.0,,,,
2020-01-06 19:17:37.692060900+00:00,,,,,0.0
2020-01-06 19:18:17.155068500+00:00,0.0,,,,
2020-01-06 19:18:26.746046400+00:00,,,,1.0,
2020-01-06 19:22:26.888035300+00:00,,,,0.0,
2020-01-06 20:43:17.181087200+00:00,1.0,,,,
2020-01-06 20:44:07.948008800+00:00,,,,,1.0
2020-01-06 20:44:10.869023500+00:00,,,1.0,,
2020-01-06 20:44:46.885056+00:00,0.0,,,,
2020-01-06 20:45:08.932091600+00:00,,,,,0.0
2020-01-06 20:45:11.637051300+00:00,,,0.0,,
2020-01-06 20:45:49.056038900+00:00,,,1.0,,
2020-01-06 20:46:09.189034900+00:00,,,,,1.0
2020-01-06 20:46:14.231066600+00:00,1.0,,,,
2020-01-06 20:47:00.925008600+00:00,,,0.0,,
2020-01-06 20:47:09.610034600+00:00,,,,,0.0
2020-01-06 20:47:12.140014700+00:00,,,,,1.0
2020-01-06 20:47:15.117084900+00:00,0.0,,,,
2020-01-06 20:47:17.602017200+00:00,1.0,,,,
2020-01-06 20:47:18.978085700+00:00,,,1.0,,
2020-01-06 20:48:13.619090600+00:00,,,,,0.0
2020-01-06 20:48:19.084031100+00:00,0.0,,,,
2020-01-06 20:50:46.814032100+00:00,,,,,1.0
2020-01-06 20:50:49.004000500+00:00,1.0,,,,
2020-01-06 20:50:51.411055700+00:00,,1.0,,,
2020-01-06 20:51:47.850099500+00:00,,,,,0.0
2020-01-06 20:51:51.761058300+00:00,,0.0,,,
2020-01-06 20:52:01.833096300+00:00,0.0,,,,
2020-01-06 20:56:44.901047600+00:00,,,0.0,,
2020-01-06 21:07:34.080061+00:00,,,1.0,,
2020-01-06 21:12:58.880040600+00:00,,,,,1.0
2020-01-06 21:13:01.757008300+00:00,1.0,,,,
2020-01-06 21:13:11.653006700+00:00,,1.0,,,
2020-01-06 21:14:09.630003900+00:00,,,0.0,,
2020-01-06 21:14:11.759022+00:00,,0.0,,,
2020-01-06 21:14:24.842015400+00:00,,,,,0.0
2020-01-06 21:14:28.836058600+00:00,0.0,,,,
2020-01-06 21:48:21.849094600+00:00,,,,1.0,
2020-01-06 21:48:54.910081300+00:00,1.0,,,,
2020-01-06 21:49:44.617060800+00:00,,,,,1.0
2020-01-06 21:49:46.686078400+00:00,,,1.0,,
2020-01-06 21:50:32.077044900+00:00,0.0,,,,
2020-01-06 21:50:45.787055+00:00,,,,,0.0
2020-01-06 21:51:49.566067200+00:00,,,0.0,,
2020-01-06 21:51:55.264036100+00:00,,,1.0,,
2020-01-06 21:52:22.753025800+00:00,,,,0.0,
2020-01-06 22:01:12.559022600+00:00,,,0.0,,
2020-01-06 22:01:18.121088200+00:00,,,1.0,,
2020-01-06 22:02:05.153053200+00:00,,,,,1.0
2020-01-06 22:02:11.470030+00:00,1.0,,,,
2020-01-06 22:03:01.558032200+00:00,,1.0,,,
2020-01-06 22:03:48.124097700+00:00,,,0.0,,
2020-01-06 22:03:48.750085400+00:00,,,,,0.0
2020-01-06 22:03:56.040041600+00:00,0.0,,,,
2020-01-06 22:04:02.007065200+00:00,,0.0,,,
2020-01-06 22:04:07.904019500+00:00,,1.0,,,
2020-01-06 22:05:54.754081700+00:00,,0.0,,,
2020-01-07 01:39:30.667099100+00:00,1.0,,,,
2020-01-07 01:40:31.873019400+00:00,0.0,,,,
2020-01-07 01:55:39.267094100+00:00,,1.0,,,
2020-01-07 01:56:39.944086800+00:00,,0.0,,,
2020-01-07 02:03:28.048026+00:00,,1.0,,,
2020-01-07 02:04:45.641094300+00:00,,0.0,,,
2020-01-07 04:00:02.194095900+00:00,,1.0,,,
2020-01-07 04:01:02.939078700+00:00,,0.0,,,
2020-01-07 04:01:26.580088500+00:00,,1.0,,,
2020-01-07 04:02:26.617045800+00:00,,0.0,,,
2020-01-07 04:03:05.121040700+00:00,,1.0,,,
2020-01-07 04:04:05.663062+00:00,,0.0,,,
2020-01-07 05:16:14.482093700+00:00,,1.0,,,
2020-01-07 05:17:14.649080100+00:00,,0.0,,,
2020-01-07 05:59:04.644053800+00:00,,1.0,,,
2020-01-07 06:00:06.156041900+00:00,,,,,1.0
2020-01-07 06:00:10.165075100+00:00,1.0,,,,
2020-01-07 06:00:13.184016300+00:00,,,1.0,,
2020-01-07 06:00:37.843048900+00:00,,0.0,,,
2020-01-07 06:01:07.322096+00:00,,,,,0.0
2020-01-07 06:01:10.647071700+00:00,0.0,,,,
2020-01-07 06:01:13.957033600+00:00,,,0.0,,
2020-01-07 06:03:14.857095900+00:00,,,1.0,,
2020-01-07 06:04:46.749042300+00:00,,,,,1.0
2020-01-07 06:04:48.951076900+00:00,1.0,,,,
2020-01-07 06:04:52.467085800+00:00,,1.0,,,
2020-01-07 06:05:20.206005100+00:00,,,0.0,,
2020-01-07 06:05:47.378085200+00:00,,,,,0.0
2020-01-07 06:05:49.386056800+00:00,0.0,,,,
2020-01-07 06:06:25.570055800+00:00,,0.0,,,
2020-01-07 07:18:08.030058900+00:00,,1.0,,,
2020-01-07 07:19:08.571020100+00:00,,0.0,,,
2020-01-07 07:22:49.756034500+00:00,,1.0,,,
2020-01-07 07:24:56.643034900+00:00,,,,,1.0
2020-01-07 07:25:02.546097400+00:00,1.0,,,,
2020-01-07 07:25:06.413011+00:00,,,1.0,,
2020-01-07 07:25:23.897029900+00:00,,0.0,,,
2020-01-07 07:25:57.031017+00:00,,,,,0.0
2020-01-07 07:26:03.367081900+00:00,0.0,,,,
2020-01-07 07:47:32.870098+00:00,,,0.0,,
2020-01-07 07:47:35.370057300+00:00,,,1.0,,
2020-01-07 07:49:05.841018400+00:00,,,0.0,,
2020-01-07 07:49:07.842034800+00:00,,,1.0,,
2020-01-07 07:50:35.861074600+00:00,,,,,1.0
2020-01-07 07:50:39.678068900+00:00,1.0,,,,
2020-01-07 07:51:03.128080500+00:00,,,0.0,,
2020-01-07 07:52:06.247058900+00:00,,,,,0.0
2020-01-07 07:52:45.353050+00:00,0.0,,,,
2020-01-07 07:56:39.282027400+00:00,1.0,,,,
2020-01-07 07:59:20.989050300+00:00,,,,,1.0
2020-01-07 07:59:54.581057300+00:00,0.0,,,,
2020-01-07 08:00:42.236031100+00:00,,,,,0.0
2020-01-07 08:38:31.048002500+00:00,,,,,1.0
2020-01-07 08:38:33.653045400+00:00,1.0,,,,
2020-01-07 08:39:31.960028100+00:00,,,,,0.0
2020-01-07 08:39:51.991065900+00:00,,,,1.0,
2020-01-07 08:40:26.309061900+00:00,0.0,,,,
2020-01-07 08:45:36.537088500+00:00,,,,0.0,
2020-01-07 09:48:28.187088100+00:00,1.0,,,,
2020-01-07 09:48:32.942084900+00:00,,,1.0,,
2020-01-07 09:48:33.597085400+00:00,,,,,1.0
2020-01-07 09:48:35.617022700+00:00,,1.0,,,
2020-01-07 09:49:28.307038300+00:00,0.0,,,,
2020-01-07 09:49:28.307096700+00:00,0.0,,,,
2020-01-07 09:49:33.690097900+00:00,,,0.0,,
2020-01-07 09:49:33.859056900+00:00,,,,,0.0
2020-01-07 09:50:08.893005900+00:00,,,,,1.0
2020-01-07 09:51:04.299065700+00:00,1.0,,,,
2020-01-07 09:51:06.780008900+00:00,,,1.0,,
2020-01-07 09:51:57.753089400+00:00,,0.0,,,
2020-01-07 09:52:07.752065200+00:00,,,0.0,,
2020-01-07 09:52:25.134035800+00:00,,,,,0.0
2020-01-07 09:52:33.508066600+00:00,0.0,,,,
2020-01-07 10:07:15.176054300+00:00,1.0,,,,
2020-01-07 10:07:19.755036600+00:00,,,,,1.0
2020-01-07 10:08:15.470064400+00:00,0.0,,,,
2020-01-07 10:08:20.100092500+00:00,,,,,0.0
2020-01-07 10:08:23.275022800+00:00,,,,,1.0
2020-01-07 10:08:26.238041400+00:00,,,1.0,,
2020-01-07 10:08:26.858049+00:00,1.0,,,,
2020-01-07 10:09:24.121042300+00:00,,,,,0.0
2020-01-07 10:09:26.649070500+00:00,,,0.0,,
2020-01-07 10:09:27.218071400+00:00,0.0,,,,
2020-01-07 10:54:53.839041600+00:00,1.0,,,,
2020-01-07 10:55:54.476011700+00:00,0.0,,,,
2020-01-07 10:56:19.642081900+00:00,,,,1.0,
2020-01-07 11:00:20.149042700+00:00,,,,0.0,
2020-01-07 11:07:25.943070+00:00,,,,1.0,
2020-01-07 11:11:26.138056100+00:00,,,,0.0,
2020-01-07 12:00:37.514091900+00:00,,,,1.0,
2020-01-07 12:04:38.205064400+00:00,,,,0.0,
2020-01-07 12:28:19.858074900+00:00,1.0,,,,
2020-01-07 12:28:25.073006400+00:00,,,1.0,,
2020-01-07 12:28:25.447028500+00:00,,,,,1.0
2020-01-07 12:28:27.547034200+00:00,,1.0,,,
2020-01-07 12:29:25.995025400+00:00,,,,,0.0
2020-01-07 12:29:28.467073900+00:00,,0.0,,,
2020-01-07 12:29:43.145028+00:00,0.0,,,,
2020-01-07 12:29:44.491073100+00:00,,,0.0,,
2020-01-07 12:30:18.000005500+00:00,,,1.0,,
2020-01-07 12:30:19.050055700+00:00,,,,,1.0
2020-01-07 12:30:59.065052500+00:00,1.0,,,,
2020-01-07 12:31:11.975047+00:00,,,,1.0,
2020-01-07 12:31:43.770002100+00:00,,,0.0,,
2020-01-07 12:31:54.734029900+00:00,,,,,0.0
2020-01-07 12:31:59.395008800+00:00,0.0,,,,
2020-01-07 12:46:52.365020300+00:00,,,,0.0,
2020-01-07 12:49:29.721007500+00:00,,,,1.0,
2020-01-07 12:55:41.186041800+00:00,1.0,,,,
2020-01-07 12:56:42.133084500+00:00,0.0,,,,
2020-01-07 13:12:51.342014600+00:00,,,,0.0,
2020-01-07 13:22:12.307059800+00:00,1.0,,,,
2020-01-07 13:22:16.378073400+00:00,,,,,1.0
2020-01-07 13:23:35.728081100+00:00,,,,,0.0
2020-01-07 13:25:06.087046+00:00,0.0,,,,
2020-01-07 13:26:24.453025900+00:00,,,,1.0,
2020-01-07 13:26:53.445024400+00:00,1.0,,,,
2020-01-07 13:26:59.332076100+00:00,,,,,1.0
2020-01-07 13:26:59.970086100+00:00,,,1.0,,
2020-01-07 13:27:54.349061100+00:00,0.0,,,,
2020-01-07 13:28:42.212032600+00:00,1.0,,,,
2020-01-07 13:29:14.019052500+00:00,,,0.0,,
2020-01-07 13:29:18.926081500+00:00,,,,,0.0
2020-01-07 13:30:29.110001+00:00,0.0,,,,
2020-01-07 13:45:24.259048600+00:00,1.0,,,,
2020-01-07 13:47:39.259052900+00:00,,,,,1.0
2020-01-07 13:48:34.368028200+00:00,0.0,,,,
2020-01-07 13:48:39.938035800+00:00,,,,,0.0
2020-01-07 13:49:15.879033300+00:00,1.0,,,,
2020-01-07 13:49:19.881044900+00:00,,,1.0,,
2020-01-07 13:49:21.118014500+00:00,,,,,1.0
2020-01-07 13:50:21.905037400+00:00,,,,,0.0
2020-01-07 13:50:33.409022+00:00,,,0.0,,
2020-01-07 13:50:34.322095200+00:00,0.0,,,,
2020-01-07 13:51:21.068052700+00:00,1.0,,,,
2020-01-07 13:51:24.730029700+00:00,,,1.0,,
2020-01-07 13:51:25.628039800+00:00,,,,,1.0
2020-01-07 13:52:25.414093+00:00,,,0.0,,
2020-01-07 13:52:25.900028600+00:00,,,,,0.0
2020-01-07 13:52:39.339096300+00:00,0.0,,,,
2020-01-07 13:58:19.796052300+00:00,1.0,,,,
2020-01-07 13:59:43.104046500+00:00,0.0,,,,
2020-01-07 14:03:51.301076200+00:00,1.0,,,,
2020-01-07 14:04:04.043078500+00:00,,,,0.0,
2020-01-07 14:04:05.748089400+00:00,,,,1.0,
2020-01-07 14:04:52.307074500+00:00,0.0,,,,
2020-01-07 14:07:25.978066500+00:00,1.0,,,,
2020-01-07 14:08:06.040003200+00:00,,,,0.0,
2020-01-07 14:08:46.076095900+00:00,0.0,,,,
2020-01-07 14:09:32.379062300+00:00,1.0,,,,
2020-01-07 14:10:33.344018900+00:00,0.0,,,,
2020-01-07 14:13:12.168092800+00:00,1.0,,,,
2020-01-07 14:14:13.351014+00:00,0.0,,,,
2020-01-07 14:20:39.095075700+00:00,1.0,,,,
2020-01-07 14:21:40.071086500+00:00,0.0,,,,
2020-01-07 14:21:50.459022700+00:00,1.0,,,,
2020-01-07 14:23:11.346092+00:00,0.0,,,,
2020-01-07 14:23:52.263023700+00:00,1.0,,,,
2020-01-07 14:24:12.087085900+00:00,,,,,1.0
2020-01-07 14:24:51.399070200+00:00,,,1.0,,
2020-01-07 14:25:44.901082900+00:00,,,,,0.0
2020-01-07 14:25:47.474071300+00:00,,,,,1.0
2020-01-07 14:26:45.966076900+00:00,,,0.0,,
2020-01-07 14:26:47.889023100+00:00,,,,,0.0
2020-01-07 14:27:55.137065500+00:00,,,1.0,,
2020-01-07 14:27:55.607023100+00:00,,,,,1.0
2020-01-07 14:28:56.646060+00:00,,,,,0.0
2020-01-07 14:29:27.374098500+00:00,,,0.0,,
2020-01-07 14:30:06.214037600+00:00,,,,,1.0
2020-01-07 14:30:33.286054600+00:00,,,1.0,,
2020-01-07 14:31:06.912002+00:00,,,,,0.0
2020-01-07 14:31:09.657081400+00:00,,,,,1.0
2020-01-07 14:31:14.785076400+00:00,,1.0,,,
2020-01-07 14:31:32.286029100+00:00,0.0,,,,
